activation,batch_size,dropout_rate,epochs,neurons,optimizer,verbose,score
relu,32,0.25,2000,10,adamax,0,-0.2457321435213089
softplus,64,0.25,2000,10,adam,0,-0.24578680843114853
sigmoid,16,0.15,2000,10,adamax,0,-0.24610456079244614
softplus,64,0.1,2000,10,adamax,0,-0.2461402714252472
tanh,64,0.15,2000,10,sgd,0,-0.2462371438741684
selu,4,0.25,2000,10,rmsprop,0,-0.2465045228600502
tanh,64,0.25,2000,10,sgd,0,-0.24678246676921844
sigmoid,64,0.15,2000,10,adamax,0,-0.24688000977039337
sigmoid,32,0.1,2000,10,adam,0,-0.24699316918849945
sigmoid,4,0.1,2000,10,sgd,0,-0.24710123240947723
softplus,8,0.05,2000,10,adam,0,-0.24716411530971527
sigmoid,64,0.2,2000,10,adamax,0,-0.24723217636346817
softplus,32,0.2,2000,10,adam,0,-0.24738700687885284
softplus,4,0.15,2000,10,sgd,0,-0.2474629208445549
sigmoid,32,0.25,2000,10,adam,0,-0.2475195676088333
relu,32,0.15,2000,10,rmsprop,0,-0.24830681085586548
tanh,64,0.2,2000,10,sgd,0,-0.2483232170343399
sigmoid,64,0.05,2000,10,sgd,0,-0.24834248423576355
relu,4,0.1,2000,10,rmsprop,0,-0.24843863397836685
softplus,16,0.25,2000,10,rmsprop,0,-0.24859049171209335
relu,64,0.15,2000,10,adamax,0,-0.2486329972743988
relu,8,0.05,2000,10,rmsprop,0,-0.24865173548460007
elu,32,0.25,2000,10,sgd,0,-0.2486942633986473
relu,64,0.25,2000,10,sgd,0,-0.24893176555633545
softplus,32,0.25,2000,10,adamax,0,-0.24918494373559952
softplus,4,0.1,2000,10,sgd,0,-0.24965521693229675
softplus,64,0.25,2000,10,adamax,0,-0.25003116577863693
sigmoid,64,0.25,2000,10,adamax,0,-0.2501051500439644
selu,8,0.1,2000,10,adam,0,-0.2506590709090233
relu,32,0.15,2000,10,sgd,0,-0.2509404420852661
relu,64,0.1,2000,10,adam,0,-0.25097405910491943
sigmoid,64,0.1,2000,10,adam,0,-0.2510879263281822
softplus,32,0.2,2000,10,adamax,0,-0.25115812569856644
softplus,16,0.1,2000,10,adam,0,-0.25129246711730957
softplus,64,0.15,2000,10,adam,0,-0.2516046464443207
softplus,16,0.25,2000,10,adam,0,-0.251901350915432
sigmoid,64,0.25,2000,10,adam,0,-0.25229863077402115
selu,8,0.15,2000,10,adam,0,-0.25265590101480484
relu,8,0.25,2000,10,adam,0,-0.25268156826496124
sigmoid,32,0.25,2000,10,adamax,0,-0.2541523650288582
elu,4,0.2,2000,10,adam,0,-0.254255086183548
softplus,4,0.2,2000,10,sgd,0,-0.25470002740621567
elu,4,0.05,2000,10,adam,0,-0.2550555467605591
softplus,16,0.2,2000,10,adam,0,-0.25514063984155655
softplus,64,0.05,2000,10,sgd,0,-0.25515028834342957
sigmoid,64,0.15,2000,10,adam,0,-0.2553616762161255
relu,64,0.2,2000,10,adam,0,-0.25607095658779144
sigmoid,64,0.2,2000,10,adam,0,-0.25616706907749176
sigmoid,4,0.25,2000,10,sgd,0,-0.25674284994602203
softplus,8,0.05,2000,10,sgd,0,-0.2572324573993683
sigmoid,8,0.1,2000,10,sgd,0,-0.2583727017045021
sigmoid,32,0.05,2000,10,sgd,0,-0.25858643651008606
sigmoid,4,0.2,2000,10,sgd,0,-0.25925982743501663
sigmoid,4,0.15,2000,10,sgd,0,-0.2595277577638626
softplus,16,0.05,2000,10,sgd,0,-0.259701132774353
softplus,32,0.05,2000,10,sgd,0,-0.2597772553563118
tanh,4,0.2,2000,10,rmsprop,0,-0.2598292753100395
relu,4,0.2,2000,10,adamax,0,-0.2599666938185692
sigmoid,8,0.05,2000,10,sgd,0,-0.260040707886219
softplus,4,0.25,2000,10,sgd,0,-0.2610597535967827
tanh,4,0.05,2000,10,adam,0,-0.26141760498285294
selu,8,0.2,2000,10,adam,0,-0.26199502497911453
tanh,4,0.15,2000,10,adam,0,-0.26227089762687683
elu,4,0.25,2000,10,adam,0,-0.26237060874700546
sigmoid,16,0.05,2000,10,sgd,0,-0.26247572898864746
softplus,8,0.2,2000,10,sgd,0,-0.2626856714487076
sigmoid,64,0.1,2000,10,sgd,0,-0.26302411407232285
softplus,16,0.1,2000,10,sgd,0,-0.26318589597940445
sigmoid,16,0.1,2000,10,sgd,0,-0.26336520165205
softplus,8,0.2,2000,10,adam,0,-0.26339299231767654
selu,4,0.05,2000,10,adam,0,-0.26386693120002747
softplus,8,0.1,2000,10,sgd,0,-0.26392944902181625
relu,32,0.2,2000,10,adamax,0,-0.2642102614045143
selu,4,0.1,2000,10,rmsprop,0,-0.2653141990303993
softplus,32,0.1,2000,10,sgd,0,-0.2653922736644745
softplus,8,0.15,2000,10,sgd,0,-0.26541564613580704
sigmoid,8,0.25,2000,10,sgd,0,-0.26546596735715866
relu,32,0.05,2000,10,adamax,0,-0.2657005712389946
softplus,64,0.1,2000,10,sgd,0,-0.26590219885110855
sigmoid,32,0.1,2000,10,sgd,0,-0.2662988379597664
tanh,8,0.25,2000,10,adam,0,-0.26647672802209854
softplus,8,0.25,2000,10,sgd,0,-0.266585536301136
relu,64,0.15,2000,10,sgd,0,-0.26662350445985794
sigmoid,8,0.15,2000,10,sgd,0,-0.2666715383529663
softplus,16,0.25,2000,10,sgd,0,-0.26668472588062286
sigmoid,16,0.2,2000,10,sgd,0,-0.26715510338544846
softplus,16,0.15,2000,10,sgd,0,-0.2674486041069031
sigmoid,8,0.2,2000,10,sgd,0,-0.2675590068101883
sigmoid,32,0.2,2000,10,sgd,0,-0.2677699401974678
sigmoid,16,0.15,2000,10,sgd,0,-0.26783134788274765
softplus,32,0.15,2000,10,sgd,0,-0.26801323890686035
softplus,64,0.2,2000,10,sgd,0,-0.26817723363637924
softplus,16,0.2,2000,10,sgd,0,-0.2685411721467972
sigmoid,64,0.2,2000,10,sgd,0,-0.2691916450858116
softplus,32,0.25,2000,10,sgd,0,-0.2695164307951927
softplus,64,0.15,2000,10,sgd,0,-0.26955433934926987
sigmoid,32,0.15,2000,10,sgd,0,-0.2699154317378998
sigmoid,32,0.25,2000,10,sgd,0,-0.27013440430164337
sigmoid,16,0.25,2000,10,sgd,0,-0.2702867016196251
sigmoid,64,0.15,2000,10,sgd,0,-0.2704203650355339
softplus,64,0.25,2000,10,sgd,0,-0.2709481790661812
sigmoid,64,0.25,2000,10,sgd,0,-0.2709502577781677
relu,4,0.25,2000,10,adam,0,-0.2709924429655075
softplus,32,0.2,2000,10,sgd,0,-0.2720848023891449
selu,4,0.15,2000,10,rmsprop,0,-0.27233457565307617
selu,4,0.05,2000,10,rmsprop,0,-0.27714383602142334
relu,64,0.05,2000,10,adamax,0,-0.2788371443748474
elu,4,0.1,2000,10,adam,0,-0.27904820442199707
elu,4,0.15,2000,10,adam,0,-0.27952268719673157
softplus,4,0.15,2000,10,adam,0,-0.2797584533691406
relu,16,0.05,2000,10,adam,0,-0.28015612065792084
selu,8,0.2,2000,10,rmsprop,0,-0.28394242376089096
relu,16,0.05,2000,10,adamax,0,-0.28416525572538376
selu,4,0.2,2000,10,rmsprop,0,-0.29003749042749405
relu,4,0.25,2000,10,rmsprop,0,-0.2903895452618599
softplus,4,0.2,2000,10,adam,0,-0.29054348170757294
selu,4,0.15,2000,10,adam,0,-0.29119614511728287
softplus,4,0.1,2000,10,adam,0,-0.2942291647195816
tanh,4,0.25,2000,10,adam,0,-0.2953379601240158
softplus,4,0.05,2000,10,adam,0,-0.29883991181850433
tanh,4,0.25,2000,10,rmsprop,0,-0.30135105550289154
tanh,4,0.1,2000,10,adam,0,-0.3028690665960312
relu,16,0.25,2000,10,adam,0,-0.30391140282154083
relu,32,0.15,2000,10,adamax,0,-0.3105463758111
relu,16,0.25,2000,10,adamax,0,-0.3163856938481331
relu,4,0.1,2000,10,adam,0,-0.3173280209302902
tanh,4,0.2,2000,10,adam,0,-0.32350198924541473
relu,64,0.15,2000,10,rmsprop,0,-0.327465258538723
softplus,4,0.25,2000,10,adam,0,-0.3282144367694855
relu,4,0.05,2000,10,adam,0,-0.3292541950941086
relu,4,0.05,2000,10,rmsprop,0,-0.3296920731663704
relu,4,0.15,2000,10,adamax,0,-0.3336529955267906
selu,4,0.25,2000,10,adam,0,-0.33609820157289505
relu,8,0.15,2000,10,adam,0,-0.3425217568874359
relu,64,0.1,2000,10,rmsprop,0,-0.3431941345334053
relu,4,0.05,2000,10,adamax,0,-0.346882626414299
relu,8,0.05,2000,10,adamax,0,-0.35877421498298645
selu,4,0.2,2000,10,adam,0,-0.3626270741224289
elu,4,0.1,2000,10,rmsprop,0,-0.36549513787031174
relu,4,0.15,2000,10,adam,0,-0.36613205075263977
relu,8,0.1,2000,10,rmsprop,0,-0.37536635249853134
relu,8,0.1,2000,10,adam,0,-0.3776279240846634
relu,64,0.25,2000,10,adam,0,-0.38046204298734665
selu,4,0.1,2000,10,adam,0,-0.3916100040078163
relu,32,0.05,2000,10,rmsprop,0,-0.39402399212121964
relu,8,0.05,2000,10,adam,0,-0.4194589927792549
relu,16,0.05,2000,10,rmsprop,0,-0.4644530937075615
relu,32,0.05,2000,10,adam,0,-0.47090400755405426
relu,16,0.25,2000,10,rmsprop,0,-0.4800282195210457
relu,4,0.2,2000,10,adam,0,-0.5311067700386047
relu,16,0.15,2000,10,rmsprop,0,-0.5379414930939674
relu,8,0.15,2000,10,rmsprop,0,-0.8458839878439903
